,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
2399,3.3125,11.0,5.3617363,1.0578778,1963.0,3.1559486,38.69,-121.46,0.968
2400,7.5794,37.0,6.8773947,1.091954,791.0,3.0306513,37.35,-122.09,5.00001
2401,1.6983,10.0,4.471931,1.1610117,4274.0,2.6366441,33.95,-116.5,0.666
2402,4.0,49.0,4.361702,0.9787234,1008.0,3.06383,37.73,-122.43,2.64
2403,2.5694,44.0,5.109344,1.0119284,1145.0,2.276342,38.54,-121.44,0.924
2404,3.8542,15.0,5.725806,1.0,1296.0,2.986175,37.66,-120.96,1.452
2405,1.8333,48.0,5.72,1.1714286,605.0,3.4571428,38.54,-121.46,0.582
2406,5.5675,36.0,5.376623,1.0064934,817.0,2.6525974,34.21,-118.5,2.159
2407,4.1731,36.0,5.491803,0.9057377,848.0,3.4754097,34.05,-117.93,2.051
2408,1.6037,44.0,2.7673912,1.0304347,1754.0,3.8130436,34.05,-118.28,2.75
2409,5.0,32.0,6.5113926,1.0278481,1128.0,2.8556962,37.54,-122.01,2.876
2410,1.8801,38.0,4.6502733,1.0382514,1191.0,3.2540984,35.37,-119.01,0.578
2411,2.6607,9.0,3.876923,1.0153847,1311.0,2.2410257,38.46,-122.74,0.915
2412,3.1731,46.0,3.990164,1.0557377,662.0,2.1704917,33.99,-118.34,1.403
2413,3.3214,35.0,5.5617976,1.0786517,674.0,3.786517,36.52,-119.59,1.016
2414,4.2067,16.0,5.443787,1.0502958,1288.0,3.8106508,38.02,-121.92,1.25
2415,3.675,52.0,4.8513513,0.969112,1048.0,2.023166,37.81,-122.24,2.699
2416,5.0461,15.0,7.351981,1.1375291,1656.0,3.8601398,33.19,-117.11,2.224
2417,3.3438,19.0,6.963768,1.5797101,479.0,3.4710145,34.7,-119.31,1.563
2418,2.811,15.0,6.4850135,1.1866485,2459.0,3.3501363,35.56,-120.29,1.421
2419,1.3221,30.0,5.383529,1.1152941,1435.0,3.3764706,36.81,-119.88,0.612
2420,5.2586,17.0,6.9450355,1.1312057,1809.0,3.2074468,38.69,-121.26,1.37
2421,3.2052,21.0,4.05605,1.0346975,5124.0,4.5587187,37.32,-121.83,1.79
2422,4.1346,26.0,5.626506,1.120482,244.0,2.939759,37.48,-121.02,1.875
2423,4.0125,20.0,5.538226,1.0764526,1191.0,3.642202,37.81,-121.22,1.215
2424,3.6453,32.0,5.2785325,1.03125,2504.0,3.402174,34.37,-119.06,2.017
2425,3.6734,34.0,5.815341,0.98579544,888.0,2.5227273,35.38,-118.96,0.929
2426,1.975,24.0,4.0324187,0.9127182,1416.0,3.531172,32.97,-115.52,0.664
2427,1.825,37.0,3.7770898,1.006192,1472.0,4.557276,32.71,-117.13,0.815
2428,6.5743,10.0,7.0728645,1.0829146,1181.0,2.9673367,33.72,-117.77,2.787
2429,6.6437,25.0,7.3317757,1.0825545,1995.0,3.1074767,37.28,-121.97,2.961
2430,3.0833,34.0,5.764384,1.0630137,1578.0,4.3232875,34.11,-117.35,0.884
2431,3.5775,33.0,5.767857,1.0482143,1579.0,2.8196428,37.68,-121.01,1.097
2432,2.0395,26.0,4.723542,1.0194384,1339.0,2.8920085,40.57,-122.34,0.679
2433,3.7802,10.0,5.087404,1.1670951,1117.0,2.8714652,34.08,-117.7,1.073
2434,1.3952,41.0,4.4598827,1.0528376,1908.0,3.7338552,36.06,-119.02,0.431
2435,4.119,52.0,5.1016746,1.0909091,1555.0,1.8600478,37.76,-122.4,2.983
2436,2.5885,28.0,6.2679105,1.372388,3470.0,2.5895522,33.84,-116.53,1.59
2437,6.7644,19.0,6.8254547,1.069091,1692.0,3.0763636,37.0,-121.68,4.126
2438,1.449,30.0,4.872928,1.096685,1406.0,3.883978,33.94,-118.27,0.931
2439,3.5341,15.0,5.6817102,1.0593824,747.0,1.7743468,33.1,-117.31,5.00001
2440,2.9107,27.0,5.8073397,1.1353211,1305.0,2.9931192,34.06,-117.42,1.431
2441,4.5,52.0,6.5,1.7,24.0,2.4,36.96,-122.06,2.583
2442,2.5875,22.0,5.537736,0.98679245,1927.0,3.635849,36.23,-119.14,0.704
2443,1.4066,39.0,4.633124,1.0440252,1752.0,3.672956,34.12,-117.32,0.664
2444,4.125,29.0,5.264264,1.027027,1318.0,3.957958,34.23,-118.54,2.414
2445,4.2263,21.0,6.5606937,1.0809249,2834.0,3.2763007,33.94,-117.53,2.032
2446,4.0096,35.0,5.4366927,1.0310078,1659.0,4.286822,33.96,-118.08,1.65
2447,2.1944,33.0,4.1313133,0.9848485,664.0,3.3535354,34.04,-118.15,2.033
2448,5.5673,7.0,5.8653846,1.1394231,2710.0,2.6057692,32.81,-117.09,2.882
2449,6.3875,10.0,6.684171,1.0547637,8686.0,3.2580645,33.99,-117.86,3.107
2450,6.0723,34.0,6.143777,0.96781117,1243.0,2.667382,33.96,-118.12,2.972
2451,2.1759,35.0,5.8523207,1.1476793,610.0,2.5738397,39.93,-122.18,0.595
2452,2.3438,40.0,3.9173553,1.0247934,546.0,4.512397,34.02,-118.19,1.375
2453,4.8,31.0,5.546875,0.97321427,942.0,2.1026785,32.78,-117.06,2.208
2454,2.2866,19.0,4.1438847,1.028777,2010.0,3.615108,32.7,-117.03,1.099
2455,5.193,42.0,5.6621003,0.91552514,1085.0,2.477169,33.99,-118.05,2.634
2456,5.3267,6.0,6.663677,1.0618834,3489.0,3.129148,34.68,-118.11,1.401
2457,5.806,16.0,6.8725166,1.0546358,1558.0,2.5794702,33.85,-117.8,3.049
2458,2.8594,48.0,5.3073397,1.1330276,677.0,3.1055045,34.07,-117.76,1.272
2459,1.5203,27.0,4.65311,1.0669856,859.0,2.055024,34.03,-117.06,1.262
2460,8.9088,7.0,8.014004,0.9967051,4160.0,3.4266887,33.89,-117.78,4.153
2461,1.7161,8.0,3.7602339,1.0789474,1384.0,2.0233917,38.0,-121.83,0.758
2462,3.6875,42.0,5.6372547,1.0539216,708.0,3.4705882,33.89,-118.09,1.715
2463,2.2679,32.0,3.5490196,0.98039216,348.0,3.4117646,34.22,-118.38,1.5
2464,3.75,32.0,5.840708,1.2831858,959.0,8.486726,33.74,-117.89,1.59
2465,2.4835,43.0,4.2537313,1.058209,1510.0,2.2537313,34.16,-118.36,2.743
2466,3.9798,31.0,5.017762,0.96980464,1908.0,3.3889875,33.78,-117.98,1.875
2467,2.8062,27.0,5.065445,1.2041885,1456.0,3.8115184,34.09,-118.15,1.928
2468,5.4625,9.0,6.9990716,1.0445683,3450.0,3.2033427,33.85,-117.4,2.236
2469,2.1771,40.0,4.9423866,1.0473251,1197.0,2.4629629,38.13,-121.27,0.982
2470,3.75,23.0,5.3968806,1.0571923,2045.0,3.5441942,33.79,-117.81,2.119
2471,3.3639,25.0,6.395349,1.2299742,910.0,2.351421,33.74,-116.41,1.688
2472,4.8594,37.0,6.4816327,1.1102041,692.0,2.8244898,33.84,-118.11,2.203
2473,6.2423,14.0,7.16129,1.0391705,1566.0,3.608295,34.22,-118.87,3.054
2474,3.8162,36.0,5.2744064,1.0290238,887.0,2.3403695,33.82,-118.11,2.219
2475,4.39,27.0,4.3752885,1.0092379,2243.0,2.5900693,37.55,-122.29,2.701
2476,1.6731,14.0,4.7413225,1.06281,4722.0,3.9024794,37.62,-121.02,0.958
2477,2.6713,35.0,5.7705884,1.0862745,1460.0,2.862745,38.69,-121.38,0.844
2478,1.742,24.0,6.9289618,1.4699453,636.0,3.4754097,36.49,-118.96,1.188
2479,1.7938,41.0,3.9962194,1.1568998,2357.0,4.4555764,33.79,-118.19,1.426
2480,4.1708,33.0,4.6641793,1.0298507,866.0,3.2313433,33.89,-118.14,1.75
2481,4.0583,52.0,5.865,1.0925,1121.0,2.8025,34.05,-118.37,4.443
2482,3.0221,38.0,4.4975843,0.87439615,566.0,2.7342994,38.1,-122.22,0.933
2483,6.1593,41.0,6.21547,1.0773481,356.0,1.9668509,37.89,-122.25,3.44
2484,1.3289,38.0,5.2290907,1.1272727,779.0,2.8327272,39.5,-121.54,0.394
2485,1.7692,34.0,5.5601964,1.039312,1184.0,2.909091,36.65,-119.8,0.742
2486,4.0962,20.0,4.034091,1.0681819,363.0,2.0625,37.29,-121.94,2.141
2487,3.8,26.0,6.876494,1.1513944,672.0,2.677291,38.29,-122.49,2.421
2488,2.3382,38.0,3.703767,1.1147261,1759.0,3.0119863,34.02,-118.47,2.975
2489,1.7538,24.0,7.034591,1.3647798,834.0,2.6226416,40.9,-121.64,0.903
2490,0.7685,39.0,2.7522123,1.6017699,206.0,1.8230089,32.71,-117.17,1.875
2491,3.9699,24.0,4.033123,1.0701892,3169.0,2.4992113,37.54,-122.28,2.932
2492,3.8687,11.0,4.663424,1.0175097,1566.0,3.0466926,32.71,-117.06,1.452
2493,3.5313,36.0,5.0262666,1.0281426,1605.0,3.011257,34.1,-118.08,2.132
2494,5.0877,26.0,6.097059,1.0882353,952.0,2.8,33.46,-117.66,2.881
2495,6.0247,41.0,6.302817,1.2711267,540.0,1.9014084,33.61,-117.89,5.00001
2496,3.6619,31.0,4.6372833,1.0447977,1489.0,2.151734,36.96,-121.98,2.451
2497,4.7321,42.0,6.375,1.36,451.0,2.255,36.96,-121.99,4.224
2498,2.7799,36.0,3.964115,1.0167464,1689.0,4.04067,34.01,-118.17,1.493
2499,2.5985,34.0,4.1101575,1.0271817,2758.0,3.9456365,34.06,-118.07,1.686
2500,4.4167,41.0,5.125,0.9243421,970.0,3.1907895,37.37,-121.82,2.152
2501,6.2817,25.0,6.65625,0.9484375,1635.0,2.5546875,38.6,-121.33,2.882
2502,5.7768,49.0,6.2750354,1.0028208,1606.0,2.2651622,32.77,-117.1,2.816
2503,3.4583,34.0,5.5018725,1.0,1031.0,3.8614233,32.69,-117.09,1.127
2504,3.825,27.0,4.52451,0.9117647,1014.0,4.970588,33.88,-118.08,1.595
2505,5.9009,52.0,7.287755,1.0408163,1434.0,2.9265306,34.18,-118.11,3.76
2506,3.8081,25.0,5.1837163,1.183716,1941.0,2.026096,34.17,-118.44,2.867
2507,4.3424,43.0,5.2617803,1.0418848,723.0,3.7853403,33.82,-118.21,1.625
2508,2.5398,47.0,5.4164133,1.0273557,1003.0,3.0486321,33.94,-118.29,1.057
2509,3.5988,9.0,5.7156334,1.1212938,1929.0,2.5997305,35.61,-117.68,0.845
2510,1.4115,52.0,3.3505747,0.90229887,730.0,4.195402,34.03,-118.2,1.406
2511,3.6786,11.0,6.1975904,1.0939759,1402.0,3.3783133,36.09,-119.06,0.729
2512,1.8238,14.0,4.606635,1.0545024,1830.0,2.1682465,38.95,-121.11,1.586
2513,2.6217,36.0,3.7920918,1.0293367,2846.0,3.6301022,34.16,-118.14,1.563
2514,4.3897,29.0,6.271739,1.0559006,1677.0,2.6040373,34.21,-119.18,2.576
2515,6.8927,31.0,6.6345515,0.99335545,826.0,2.7441862,34.4,-119.75,5.00001
2516,5.1771,17.0,6.4951806,1.0674698,2732.0,3.2915664,33.18,-117.03,2.128
2517,6.0265,32.0,6.4066987,1.0,601.0,2.8755982,37.95,-122.09,2.479
2518,5.0282,35.0,5.641593,0.9823009,959.0,4.243363,34.22,-118.52,1.954
2519,3.7188,18.0,5.075823,1.2589413,1476.0,2.111588,38.25,-122.3,1.634
2520,4.0154,12.0,4.71049,1.116485,2940.0,2.002725,37.98,-122.07,1.861
2521,3.5052,52.0,3.858245,1.045323,2129.0,2.0530376,37.76,-122.42,3.912
2522,3.575,52.0,4.8435054,1.0672927,1269.0,1.9859155,37.77,-122.45,5.00001
2523,2.9375,39.0,5.165254,1.023305,1103.0,2.3368645,38.56,-121.53,0.866
2524,3.9531,17.0,5.505435,1.0054348,1297.0,2.3496377,32.95,-117.05,1.786
2525,3.0781,7.0,5.4875,1.05,246.0,3.075,39.09,-121.0,1.625
2526,4.3472,30.0,5.1364484,0.9383178,1491.0,2.7869158,36.6,-121.83,1.85
2527,4.5246,4.0,6.940845,1.084507,3096.0,2.9070423,38.66,-121.02,1.989
2528,1.7596,40.0,2.09375,0.53125,50.0,1.5625,38.68,-121.38,0.938
2529,1.9231,44.0,3.9595506,1.0404494,786.0,1.7662921,34.01,-118.33,1.885
2530,2.6598,50.0,4.8036036,1.1045045,1768.0,3.1855855,36.85,-121.4,1.573
2531,6.1168,27.0,5.7128377,0.9763514,807.0,2.7263513,37.97,-121.97,2.105
2532,4.5057,52.0,4.865546,0.9831933,1047.0,2.1995797,37.76,-122.39,3.216
2533,1.7,27.0,4.2,1.0913043,462.0,2.0086956,38.44,-122.71,3.5
2534,12.0933,10.0,8.179012,1.1666666,427.0,2.6358025,37.98,-122.46,5.00001
2535,4.05,34.0,4.191489,0.9361702,152.0,3.2340426,37.33,-121.9,2.0
2536,4.0417,25.0,4.911932,1.0880681,769.0,2.184659,37.53,-122.33,4.585
2537,2.5268,44.0,3.8461537,1.0099256,1718.0,4.263027,34.03,-118.21,1.411
2538,4.5,16.0,4.8959155,1.2068511,1551.0,2.0434783,37.35,-122.01,3.236
2539,1.4722,27.0,3.983146,1.1760299,1970.0,3.6891387,34.06,-117.71,0.913
2540,6.7718,19.0,5.2511735,1.0164319,1158.0,2.7183099,37.36,-122.0,3.683
2541,3.301,27.0,4.439625,1.0703399,1992.0,2.3352873,34.13,-118.07,2.512
2542,3.9536,26.0,4.987879,1.0703031,2184.0,2.6472728,33.78,-117.95,1.91
2543,4.4,22.0,6.5825243,1.3300971,336.0,3.262136,38.53,-122.27,1.425
2544,2.8542,37.0,3.996193,1.0571066,3456.0,4.385787,36.68,-121.61,1.276
2545,0.9227,11.0,37.0,8.207547,113.0,2.1320755,38.9,-120.3,0.955
2546,5.5083,52.0,6.659091,1.1969697,607.0,2.2992425,37.98,-122.54,3.719
2547,2.2372,19.0,4.0524592,1.0131148,2143.0,3.5131147,33.88,-117.55,1.088
2548,3.5385,24.0,4.7054834,1.0505238,4647.0,2.8632162,34.3,-119.29,1.868
2549,3.3942,32.0,4.5150375,1.0357143,1020.0,1.9172932,32.81,-117.25,3.074
2550,6.6633,10.0,6.289272,1.0536399,2491.0,4.772031,37.33,-121.79,2.837
2551,2.52,37.0,4.251623,1.1071428,1152.0,1.8701298,37.88,-122.27,2.778
2552,1.4464,30.0,3.6577947,1.1064639,1280.0,4.86692,34.01,-118.25,1.102
2553,1.9355,37.0,3.7431192,1.1211009,1698.0,3.1155963,34.11,-118.2,1.663
2554,2.7778,32.0,6.9850745,1.2288557,544.0,2.7064676,39.61,-120.08,0.729
2555,6.2344,50.0,5.826255,1.1235521,690.0,2.6640928,34.06,-118.38,5.00001
2556,7.6986,23.0,7.1415014,1.1130285,3176.0,2.7402933,33.75,-118.38,5.00001
2557,4.1995,34.0,5.6077924,1.0025975,1443.0,3.748052,34.13,-117.89,1.474
2558,3.4856,28.0,4.502947,1.043222,2197.0,4.3163066,33.86,-117.87,1.428
2559,9.2189,28.0,8.046512,1.0534884,2515.0,2.9244187,34.14,-118.53,5.00001
2560,3.6111,48.0,3.836207,1.0991379,434.0,1.8706896,34.07,-118.35,4.5
2561,5.2292,52.0,6.293458,1.0186915,1427.0,2.6672897,34.11,-118.14,4.445
2562,5.5709,31.0,6.7210884,1.1003401,1762.0,2.9965987,34.21,-118.63,2.448
2563,4.108,36.0,5.4051447,1.0578778,964.0,3.0996785,33.95,-118.02,1.812
2564,3.8582,15.0,4.794165,1.1183144,1348.0,2.184765,34.61,-120.2,2.152
2565,1.6792,43.0,3.255357,1.0714285,2339.0,4.176786,33.79,-118.19,1.306
2566,6.5413,12.0,7.489655,0.9678161,1464.0,3.3655171,33.6,-117.69,3.32
2567,6.5078,45.0,6.515571,0.9515571,764.0,2.6435986,34.11,-118.09,4.148
2568,2.6736,52.0,3.6929348,1.0733696,521.0,1.4157609,34.0,-118.48,5.00001
2569,3.3074,34.0,5.7157893,0.98421055,663.0,3.4894736,38.68,-121.37,0.842
2570,2.0174,20.0,4.146739,1.0043478,3450.0,3.75,35.26,-118.92,0.637
2571,2.6619,32.0,5.349299,1.067757,2742.0,3.203271,37.6,-120.87,0.862
2572,4.9375,12.0,5.9749217,1.1003134,802.0,2.5141065,37.69,-121.82,2.277
2573,4.0227,19.0,5.9501843,1.0110701,1760.0,3.2472324,36.77,-119.58,1.265
2574,1.9875,52.0,3.1875,0.90625,54.0,1.6875,34.32,-118.35,1.917
2575,2.975,34.0,6.4054055,1.0675676,716.0,3.2252252,36.64,-119.89,0.9
2576,5.9164,23.0,6.6051946,1.0077922,1297.0,3.3688312,37.24,-121.83,2.374
2577,2.9688,16.0,5.646739,0.98913044,554.0,3.0108695,39.2,-121.2,1.283
2578,2.0087,36.0,3.494147,1.0585284,4582.0,3.8311036,33.98,-118.19,1.721
2579,2.233,25.0,4.746988,1.1325301,155.0,1.8674699,38.58,-121.22,0.55
2580,2.8333,32.0,3.8366761,0.95702004,817.0,2.3409743,34.09,-118.04,1.86
2581,5.4868,7.0,6.4661016,0.9661017,1077.0,3.042373,36.84,-119.82,1.588
2582,4.6855,5.0,6.6311846,1.143928,1906.0,2.8575711,33.88,-116.53,1.252
2583,6.9322,52.0,6.450777,0.9015544,468.0,2.4248705,32.74,-117.21,3.345
2584,6.7192,30.0,7.130435,1.0217391,847.0,2.6304348,37.87,-122.05,3.975
2585,2.2604,38.0,4.512346,1.0401235,1208.0,3.728395,34.11,-117.32,0.681
2586,2.725,23.0,5.6337385,1.1686931,1938.0,2.9452887,34.01,-117.35,0.953
2587,6.3013,49.0,7.018553,1.0742115,1601.0,2.9703155,34.12,-118.1,5.00001
2588,4.4946,24.0,5.294896,1.047259,2064.0,3.9017012,34.08,-117.62,1.36
2589,5.145,19.0,4.2160325,1.0944294,2455.0,1.6677989,33.83,-118.43,4.202
2590,0.7054,43.0,2.2291667,0.9166667,107.0,2.2291667,33.12,-117.08,1.375
2591,3.875,31.0,7.115894,1.5397351,966.0,3.1986754,33.85,-117.93,1.839
2592,5.7295,35.0,5.6450453,0.9747748,1449.0,2.6108108,37.28,-122.0,3.461
2593,1.6875,17.0,11.302325,2.2906976,384.0,2.2325583,40.29,-121.14,1.115
2594,4.7026,34.0,4.530738,1.0286885,1113.0,2.2807376,33.81,-118.36,3.568
2595,1.6789,20.0,3.6580646,1.0817205,1482.0,3.1870968,32.75,-117.09,0.955
2596,1.746,19.0,4.6725664,1.0973451,611.0,2.7035398,39.36,-123.1,1.05
2597,7.672,42.0,5.958525,0.9861751,459.0,2.1152074,34.15,-118.43,4.676
2598,4.9079,26.0,6.153453,1.0511509,1313.0,3.3580563,34.26,-119.21,2.341
2599,3.6437,4.0,5.808184,1.4782609,926.0,2.3682864,33.04,-117.07,2.101
2600,1.4125,22.0,4.771739,1.0630435,1021.0,2.2195652,40.6,-122.39,0.665
2601,4.1103,8.0,5.385965,1.0676692,950.0,2.3809524,33.65,-117.83,2.504
2602,7.745,4.0,7.5080647,1.173387,685.0,2.762097,33.1,-117.23,2.374
2603,7.494,22.0,7.600836,1.047022,2468.0,2.5788925,37.99,-122.47,4.392
2604,3.7813,36.0,6.6346154,1.0480769,316.0,3.0384614,33.84,-118.1,2.091
2605,6.8469,36.0,8.734265,1.1118882,362.0,2.5314686,38.6,-121.38,4.464
2606,3.4408,44.0,4.867882,1.0501139,1126.0,2.5649202,33.87,-118.18,1.729
2607,3.9886,16.0,5.469613,0.98895025,1776.0,2.4530387,37.65,-120.97,1.375
2608,4.8787,33.0,6.1046023,1.0334728,1365.0,2.8556485,34.7,-118.16,1.277
2609,2.7614,30.0,3.7735848,1.0202156,1292.0,1.7412399,33.77,-118.16,2.722
2610,5.9585,14.0,7.2727275,1.0616883,1030.0,3.3441558,39.18,-123.17,2.149
2611,2.375,39.0,4.5560746,1.1401869,1702.0,2.6510904,33.86,-118.18,1.608
2612,1.8819,41.0,4.412523,1.1086556,1781.0,3.2799263,35.37,-118.97,0.58
2613,2.1383,30.0,4.997549,1.0866013,2768.0,2.261438,36.78,-119.76,0.788
2614,1.6036,39.0,3.2510822,0.8961039,1010.0,4.3722944,34.01,-118.29,1.375
2615,3.6997,24.0,3.991813,1.1005847,4210.0,1.6413256,34.14,-118.14,2.25
2616,2.9817,21.0,4.8769884,1.0455991,2756.0,2.9225874,37.44,-122.07,2.25
2617,5.0864,4.0,6.964286,1.0844156,1024.0,3.3246753,36.83,-119.67,1.137
2618,1.6827,52.0,4.9347258,1.0966058,974.0,2.543081,39.72,-121.83,0.787
2619,4.1405,5.0,5.956695,1.1205128,9690.0,2.7606838,33.23,-117.27,1.985
2620,5.0389,13.0,5.0700936,1.0607476,629.0,2.9392524,39.1,-121.14,1.715
2621,3.5272,36.0,5.095563,1.0784982,989.0,3.3754265,34.03,-118.11,2.137
2622,4.0114,30.0,4.8784647,0.95522386,1240.0,2.6439233,32.83,-117.19,1.698
2623,3.7969,33.0,5.1221123,0.95049506,1326.0,4.3762374,34.07,-117.7,1.284
2624,1.6214,17.0,6.0,1.2772585,1054.0,3.283489,37.33,-121.01,0.715
2625,3.9423,39.0,5.5096526,1.1833977,1338.0,2.5830116,37.15,-122.13,1.803
2626,3.0393,17.0,4.2358027,1.1530864,2365.0,2.919753,33.96,-118.36,1.292
2627,4.065,6.0,6.34767,1.0501792,935.0,3.3512545,33.82,-117.08,1.482
2628,8.944,30.0,7.1704545,1.0875,1776.0,2.0181818,34.1,-118.39,5.00001
2629,2.25,33.0,3.2984645,1.037428,3817.0,3.6631477,34.07,-118.1,2.037
2630,1.7167,39.0,4.271468,1.0387812,1256.0,3.4792244,33.96,-118.26,1.0
2631,2.5402,42.0,6.25,1.1510416,647.0,3.3697917,37.52,-120.89,1.575
2632,4.7917,36.0,5.9702234,1.0818858,1189.0,2.9503722,37.57,-122.3,2.761
2633,5.0958,18.0,5.2910447,0.96268654,1547.0,3.8482587,37.22,-121.78,2.171
2634,9.1228,17.0,7.8111424,1.0415486,6214.0,2.9338999,34.16,-118.67,5.00001
2635,3.1429,36.0,6.0425534,1.1276596,130.0,2.7659574,37.81,-121.31,1.792
2636,2.2148,38.0,3.5160966,1.1066399,1939.0,1.9507042,34.11,-118.33,4.383
2637,4.4083,17.0,6.5511813,0.996063,736.0,2.8976378,37.51,-120.82,1.658
2638,5.9641,44.0,4.357143,1.0285715,156.0,2.2285714,33.99,-118.44,2.75
2639,2.4754,16.0,5.282555,1.1326782,1428.0,3.5085995,33.2,-117.29,1.573
2640,3.2937,13.0,6.832787,1.4721311,834.0,2.7344263,38.26,-120.93,1.142
2641,6.1444,34.0,6.5292683,1.002439,933.0,2.2756097,37.95,-122.56,5.00001
2642,1.5294,39.0,3.651226,1.1144414,1463.0,3.986376,33.96,-118.29,1.114
2643,4.3587,29.0,5.5942984,0.98245615,1165.0,2.5548246,38.44,-122.67,1.964
2644,4.2386,33.0,4.5737705,1.1052631,2243.0,1.935289,34.07,-118.39,5.00001
2645,6.868,13.0,7.075,0.97894734,2759.0,3.630263,37.47,-121.91,3.373
2646,2.1186,18.0,3.9613526,1.1545894,1345.0,6.4975843,35.62,-119.69,0.475
2647,4.8021,48.0,5.760218,1.0626704,973.0,2.651226,34.44,-119.73,3.511
2648,5.3124,52.0,5.3486485,0.9702703,648.0,1.7513514,37.79,-122.44,5.00001
2649,6.4238,24.0,7.1765704,1.0882852,1605.0,2.7249575,33.66,-117.82,2.784
2650,4.1296,38.0,4.2227807,1.083752,1091.0,1.8274707,34.02,-118.39,3.229
2651,4.5739,35.0,6.010101,0.969697,1033.0,3.4781144,33.79,-117.92,1.905
2652,2.0557,34.0,2.2633996,1.0336907,1976.0,3.0260336,34.09,-118.32,2.25
2653,5.7833,26.0,6.1981134,0.94716984,1443.0,2.7226415,37.31,-121.99,3.396
2654,2.2639,52.0,4.973451,1.0840708,528.0,2.3362832,38.01,-121.81,1.285
2655,3.1406,33.0,5.448584,1.0149032,1698.0,2.5305514,37.97,-121.35,0.939
2656,3.2917,49.0,4.308642,1.0648148,1301.0,2.007716,33.77,-118.14,3.074
2657,4.8286,17.0,6.518672,1.0235132,2531.0,3.5006917,32.87,-116.96,1.585
2658,3.7912,6.0,4.4686317,1.0463158,7249.0,3.0522106,36.69,-121.66,1.689
2659,5.2809,28.0,6.8727274,1.0181818,752.0,2.2787879,36.82,-119.82,1.515
2660,3.9926,14.0,5.5555553,1.0098039,1867.0,3.0506537,36.32,-119.77,0.925
2661,1.5227,22.0,5.7462687,1.358209,610.0,2.2761195,33.89,-116.63,0.71
2662,3.5214,50.0,4.122563,1.0598886,1179.0,1.6420612,33.76,-118.14,3.981
2663,3.4702,25.0,4.5933332,1.068,2400.0,3.2,33.93,-117.95,1.619
2664,5.0159,6.0,6.558233,1.0381526,4583.0,3.0676038,38.68,-121.15,1.896
2665,2.3681,39.0,3.9224598,1.0187166,1404.0,3.7540107,34.43,-119.67,2.414
2666,2.1078,34.0,4.144231,1.0384616,1876.0,4.5096154,33.96,-118.24,1.006
2667,2.375,41.0,5.205078,1.0058594,1664.0,3.25,32.68,-117.06,1.135
2668,2.2844,27.0,4.1045423,1.072098,2334.0,1.6827686,38.62,-121.39,1.705
2669,2.5882,33.0,4.376147,1.1055046,655.0,3.0045872,33.91,-118.26,0.928
2670,2.3456,45.0,4.6725664,1.090708,1406.0,3.1106195,37.94,-122.35,1.052
2671,6.7606,15.0,6.426357,0.9870801,2222.0,2.870801,37.51,-122.47,3.643
2672,2.625,47.0,3.6556017,1.0290457,753.0,3.1244814,37.78,-122.21,1.113
2673,2.7432,35.0,4.695652,1.1123189,1423.0,5.155797,34.05,-118.19,1.352
2674,2.7431,51.0,3.857143,1.0025975,880.0,2.2857144,37.78,-122.47,3.071
2675,5.4617,17.0,5.4878507,1.0373832,1381.0,2.5813084,33.92,-117.89,1.903
2676,7.1621,45.0,6.8575,0.975,974.0,2.435,37.48,-122.25,5.00001
2677,3.4955,15.0,3.7094474,0.9465241,1617.0,2.8823528,33.77,-117.99,1.609
2678,5.6936,5.0,4.586207,1.0987885,1810.0,1.6868593,37.56,-122.27,3.222
2679,3.2368,8.0,4.6021023,1.039039,1440.0,2.162162,34.07,-117.22,1.292
2680,2.1991,15.0,4.1583333,1.100641,3408.0,2.1846154,37.96,-122.34,1.333
2681,4.0333,10.0,4.857143,1.0214286,354.0,2.5285714,39.15,-121.1,1.615
2682,2.7336,14.0,4.8,0.98,931.0,2.66,36.3,-119.32,0.892
2683,4.8667,14.0,6.9257426,1.1361386,1236.0,3.059406,34.51,-118.07,2.399
2684,2.0817,35.0,4.4814816,1.0722222,2010.0,3.7222223,33.9,-118.21,1.046
2685,3.775,9.0,5.5521584,1.0953237,1530.0,2.7517986,32.68,-117.04,1.25
2686,5.0528,26.0,6.064516,0.9677419,937.0,2.5188172,38.13,-121.3,1.537
2687,3.599,43.0,5.4512634,1.1191336,809.0,2.9205775,34.26,-118.3,1.765
2688,3.9054,7.0,5.655263,1.0506579,4893.0,3.219079,35.3,-119.01,0.809
2689,1.3889,16.0,5.5,1.0833334,188.0,2.6111112,40.17,-122.72,0.875
2690,3.0708,24.0,4.155483,1.1374795,1623.0,2.6563013,33.64,-117.92,1.887
2691,4.0221,16.0,4.676768,1.1616162,451.0,2.2777777,38.01,-121.36,1.733
2692,1.7292,19.0,4.5,1.1818181,51.0,2.3181818,36.95,-117.9,1.375
2693,2.9286,20.0,2.3379629,1.0,326.0,1.5092592,37.48,-122.21,2.375
2694,1.3281,40.0,5.054348,1.0815217,564.0,3.0652175,37.79,-122.23,1.133
2695,1.0633,18.0,3.0725553,1.0,521.0,1.6435331,38.54,-121.73,1.375
2696,1.4301,47.0,3.2637215,1.0763053,1148.0,1.536814,38.57,-121.48,1.417
2697,3.676,12.0,4.790323,0.9863524,2129.0,2.6414392,38.28,-122.04,1.35
